route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
30000010,25032002,250320020057S9,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S10,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S11,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S12,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S13,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S14,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S2,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S3,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S4,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S5,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S6,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S7,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S8,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000010,25032002,250320020058S9,MRT BANDAR UTAMA - MUTIARA TROPICANA,0,1000000335
30000011,25032001,250320010061S10,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S11,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S12,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S13,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S14,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S15,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S16,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S17,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S18,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S19,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S2,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S20,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S3,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S4,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S5,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S6,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S7,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S8,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010061S9,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S10,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S11,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S12,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S13,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S14,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S15,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S16,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S17,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S18,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S19,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S2,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S20,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S3,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S4,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S5,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S6,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S7,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S8,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032001,250320010062S9,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S10,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S11,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S12,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S13,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S14,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S15,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S16,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S17,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S18,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S19,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S2,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S20,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S21,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S22,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S23,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S24,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S25,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S26,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S3,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S4,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S5,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S6,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S7,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S8,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000011,25032002,250320020061S9,MRT BANDAR UTAMA - TAMAN TUN DR ISMAIL (NORTH) / KG SG PENCHALA,0,1000000336
30000016,25032001,250320010071S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010071S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010072S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010073S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010178S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010178S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010178S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010178S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010178S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010178S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010178S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010178S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032001,250320010233S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S13,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S14,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S15,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S16,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S5,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S6,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S7,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S8,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020072S9,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020073S10,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020073S11,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020073S12,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020073S2,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020073S3,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
30000016,25032002,250320020073S4,MRT PHILEO DAMANSARA - UNIVERSITI MALAYA,0,1000000306
